# RGLC Parameters for 8mm-suspended line from 2D extractor
# Width varies from 0.2:0.1:20 (mm)
# Freq varies from 0.1 to 5 GHz in 51 steps
width_mm,freq_ghz,r_ohm,l_uH,g_uS,c_pf
11.9,3.922,1.79443986829473,0.24906046480358,98.8563454505113,48.2413014766322
11.9,4.02,1.81790998592395,0.249059580643924,101.482244016897,48.2412335381593
11.9,4.118,1.8414393120593,0.249058725926298,104.164002692656,48.2411656314397
11.9,4.216,1.86505252959049,0.249057898134332,106.902181514812,48.241097649239
11.9,4.314,1.88877242695063,0.249057094954388,109.697282303185,48.2410294954522
11.9,4.412,1.91262004785173,0.249056314257931,112.549755660847,48.2409610837644
11.9,4.51,1.93661483066971,0.249055554085448,115.460007025729,48.2408923364939
11.9,4.608,1.96077473767567,0.249054812631786,118.428401915254,48.2408231835897
11.9,4.706,1.98511637447034,0.249054088232808,121.455270482882,48.2407535617593
11.9,4.804,2.00965510008372,0.249053379353239,124.540911486415,48.2406834137106
11.9,4.902,2.03440512826438,0.249052684575611,127.685595752144,48.2406126874892
11.9,5,2.05937962051539,0.249052002590218,130.889569205818,48.2405413358989
12,0.1,0.282639109965542,0.248086065858145,2.67465566041164,48.5047722001792
12,0.198,0.433900754484,0.24797271394563,4.70648176714788,48.5044000178711
12,0.296,0.541547890029882,0.247898103782083,7.75535826605245,48.5038441055595
12,0.394,0.614593315579205,0.247854734049759,11.4613471650258,48.5031732916777
12,0.492,0.67040198234456,0.247828380377158,15.4805719328275,48.5024533333343
12,0.59,0.718446547133178,0.247811019321542,19.5434612067864,48.501735778773
12,0.688,0.76314215075883,0.247798614061168,23.4714891625126,48.5010547662282
12,0.786,0.806425569910867,0.24778909948839,27.1665085105513,48.5004290637021
12,0.884,0.849057429255292,0.247781374439291,30.5893945111152,48.499866152721
12,0.982,0.891244285876693,0.247774826279768,33.7388539140792,48.499366280555
12,1.08,0.932942538157944,0.247769100661689,36.6349068787806,48.4989256188554
12,1.178,0.974010899910093,0.24776398503321,39.3076712724358,48.4985384083556
12,1.276,1.01428725049278,0.247759347108646,41.7904741249646,48.4981982761195
12,1.374,1.05362594378087,0.247755101151432,44.115995082703,48.4978989730024
12,1.472,1.09191383129771,0.247751188955143,46.314343447097,48.4976347413655
12,1.57,1.12907478498951,0.247747568883949,48.4122835808945,48.4974004631957
12,1.668,1.16506819832148,0.247744209464243,50.4330978335277,48.4971916863178
12,1.766,1.1998846049196,0.24774108560324,52.3967749354758,48.497004588369
12,1.864,1.23354021303958,0.247738176346554,54.3203426412813,48.49683591319
12,1.962,1.26607135812081,0.247735463545138,56.2182445384979,48.4966828987703
12,2.06,1.29752939619575,0.247732931061071,58.1027091549329,48.4965432066666
12,2.158,1.32797627364204,0.247730564291963,59.9840871183906,48.4964148575298
12,2.256,1.35748084101878,0.247728349882402,61.871147350142,48.4962961744662
12,2.354,1.38611588573436,0.247726275543921,63.7713312582389,48.4961857344297
12,2.452,1.4139558115636,0.247724329936888,65.6909677637757,48.496082327104
12,2.55,1.44107487422347,0.247722502587002,67.6354535884898,48.4959849204274
12,2.648,1.46754587955127,0.247720783820648,69.6094036238416,48.4958926318388
12,2.746,1.49343925685271,0.247719164710315,71.6167759951615,48.4958047043623
12,2.844,1.51882243009592,0.247717637025349,73.6609759643008,48.4957204867389
12,2.942,1.54375942108227,0.247716193185685,75.7449422594619,48.4956394169184
12,3.04,1.56831062998417,0.247714826217497,77.871218872348,48.4955610083294
12,3.138,1.59253274891152,0.247713529710429,80.0420148623836,48.4954848384443
12,3.236,1.61647877311705,0.24771229777641,82.25925427104,48.4954105392338
12,3.334,1.64019808200569,0.247711125010175,84.5246178781757,48.4953377891825
12,3.432,1.6637365683463,0.247710006451681,86.8395782221489,48.4952663065923
12,3.53,1.68713679913709,0.247708937550552,89.2054290490542,48.4951958439505
12,3.628,1.71043819561434,0.247707914132651,91.6233101459065,48.4951261831818
12,3.726,1.73367722308357,0.247706932368845,94.094228340465,48.4950571316322
12,3.824,1.75688758374476,0.24770598874595,96.619075309994,48.4949885186638
12,3.922,1.78010040761234,0.247705080039831,99.1986427268585,48.4949201927585
12,4.02,1.80334443811024,0.247704203290584,101.833635175653,48.4948520190478
12,4.118,1.8266462100454,0.247703355779711,104.524681200576,48.4947838772008
12,4.216,1.85003021850791,0.247702535009184,107.272342779753,48.4947156596117
12,4.314,1.87351907787337,0.247701738682284,110.077123472507,48.4946472698425
12,4.412,1.89713367054244,0.24770096468609,112.939475444066,48.4945786212797
12,4.51,1.92089328538407,0.247700211075502,115.859805538123,48.4945096359726
12,4.608,1.94481574608112,0.247699476058687,118.838480539632,48.4944402436273
12,4.706,1.96891752973658,0.247698757983814,121.875831747142,48.4943703807324
12,4.804,1.99321387620137,0.247698055326988,124.972158954835,48.4942999897973
12,4.902,2.01771888864667,0.247697366681278,128.127733928676,48.4942290186877
12,5,2.04244562593557,0.24769669074673,131.342803447881,48.4941574200438
12.1,0.1,0.280550411871042,0.246742730586211,2.68011628457246,48.7668837956764
12.1,0.198,0.430692673935292,0.246630259847889,4.71609130693527,48.7665108536804
12.1,0.296,0.537576251663983,0.246556201683583,7.77119393636722,48.7659538065774
12.1,0.394,0.610109521803693,0.246513143128611,11.484751555841,48.7652816232288
12.1,0.492,0.665522625152682,0.246486975625192,15.5121856160946,48.7645601949375
12.1,0.59,0.713220322128051,0.246469736514723,19.5833742502405,48.7638411751793
12.1,0.688,0.757587636737476,0.246457418452799,23.5194269004686,48.7631587719094
12.1,0.786,0.800548813920539,0.246447971077726,27.2219956261438,48.7625317914856
12.1,0.884,0.842860048204768,0.246440300966146,30.6518755762626,48.7619677307479
12.1,0.982,0.884727193445678,0.246433799735263,33.8077706885512,48.7614668375041
12.1,1.08,0.92610757337183,0.246428115465571,36.7097418852471,48.7610252756135
12.1,1.178,0.966861413006893,0.246423037042734,39.387968462119,48.760637274067
12.1,1.276,1.00682816653006,0.246418433062593,41.8758454658159,48.7602964469271
12.1,1.374,1.04586357511936,0.246414218350945,44.206119261811,48.7599965322952
12.1,1.472,1.08385558531653,0.246410335077416,46.4089606377676,48.759731760779
12.1,1.57,1.12072884661492,0.246406741872015,48.511188621683,48.7594970039161
12.1,1.668,1.15644322935151,0.246403407460946,50.5361331230228,48.75928780044
12.1,1.766,1.19098948033968,0.246400306910999,52.503823708952,48.7591003201817
12.1,1.864,1.22438380185741,0.246397419402185,54.431322924847,48.7589313003317
12.1,1.962,1.25666234906454,0.246394726903416,56.3331038716509,48.7587779732377
12.1,2.06,1.28787616479586,0.246392213383316,58.2214200662728,48.7586379956799
12.1,2.158,1.31808678544726,0.246389864337472,60.1066432895503,48.7585093842656
12.1,2.256,1.34736258515352,0.246387666501487,61.9975603844688,48.7583904586754
12.1,2.354,1.37577583316037,0.246385607671846,63.9016279685704,48.758279792956
12.1,2.452,1.40340039292751,0.246383676588327,65.8251878993879,48.7581761743184
12.1,2.55,1.43030997284682,0.246381862850827,67.7736479303112,48.7580785685921
12.1,2.648,1.45657683582812,0.246380156854955,69.7516323868488,48.7579860914126
12.1,2.746,1.48227088099201,0.246378549737662,71.7631074862835,48.7578979842576
12.1,2.844,1.50745902074849,0.246377033328204,73.8114854526124,48.7578135945373
12.1,2.942,1.53220478791141,0.246375600102078,75.8997110227736,48.7577323590529
12.1,3.04,1.55656811867452,0.246374243136903,78.0303333905055,48.7576537902388
12.1,3.138,1.58060526746803,0.246372956069881,80.2055661327752,48.757577464704
12.1,3.236,1.60436881859462,0.246371733056844,82.4273372261087,48.7575030136672
12.1,3.334,1.62790776703964,0.246370568733018,84.6973308882649,48.7574301149559
12.1,3.432,1.65126764703377,0.246369458175672,87.0170226699196,48.7573584862962
12.1,3.53,1.67449069195956,0.246368396868784,89.3877089640896,48.7572878796697
12.1,3.628,1.69761601319865,0.246367380669846,91.8105318900707,48.7572180765555
12.1,3.726,1.72067978868006,0.246366405778829,94.2865003361832,48.7571488839058
12.1,3.824,1.74371545436157,0.246365468709329,96.8165078049322,48.757080130734
12.1,3.922,1.76675389378982,0.246364566261854,99.4013475895599,48.7570116652123
12.1,4.02,1.78982362235095,0.246363695499178,102.041725717577,48.7569433521966
12.1,4.118,1.81295096393821,0.246362853723679,104.738272020718,48.7568750711099
12.1,4.216,1.83616021859936,0.246362038456554,107.491549628633,48.7568067141267
12.1,4.314,1.85947382034931,0.246361247418793,110.302063132806,48.7567381846118
12.1,4.412,1.88291248478843,0.246360478513796,113.170265625628,48.7566693957745
12.1,4.51,1.90649534649529,0.246359729811517,116.096564785368,48.756600269505
12.1,4.608,1.93024008639313,0.246358999534007,119.081328149726,48.7565307353656
12.1,4.706,1.95416304944666,0.246358286042256,122.124887697513,48.756460729715
12.1,4.804,1.97827935314786,0.246357587824217,125.227543838834,48.7563901949452
12.1,4.902,2.00260298731084,0.246356903483906,128.389568898337,48.7563190788153
12.1,5,2.02714690572677,0.246356231731501,131.611210162904,48.7562473338687
12.2,0.1,0.278507209230267,0.245412593297217,2.68905327006771,49.0259752480917
12.2,0.198,0.42756313692228,0.245300908980085,4.73181815807609,49.0256010626472
12.2,0.296,0.533650771287745,0.245227386411315,7.79710981771224,49.0250421581825
12.2,0.394,0.60563785946667,0.245184646042521,11.5230531607176,49.0243677334502
12.2,0.492,0.660634893146447,0.245158674576456,15.5639206528649,49.0236438994191
12.2,0.59,0.707978286150131,0.245141565831951,19.6486895399307,49.0229224817988
12.2,0.688,0.752020647672848,0.245129341509919,23.5978724890414,49.0222378026372
12.2,0.786,0.794671884137855,0.245119966273853,27.3127933419763,49.0216087310417
12.2,0.884,0.836682469238387,0.245112354762046,30.7541162861991,49.0210427888898
12.2,0.982,0.87825654724402,0.24510590309763,33.9205407688384,49.0205402248478
12.2,1.08,0.91935148638513,0.245100261982648,36.832194498477,49.0200971900065
12.2,1.178,0.959828192477346,0.245095221890742,39.5193573469325,49.0197078941285
12.2,1.276,0.999526891916638,0.245090652422076,42.0155356957088,49.0193659299908
12.2,1.374,1.03830394212104,0.245086469068917,44.3535851056763,49.0190650148187
12.2,1.472,1.07604765868715,0.245082614467233,46.5637769858175,49.0187993599828
12.2,1.57,1.11268280211785,0.245079047591899,48.6730198166221,49.0185638199187
12.2,1.668,1.14816912336014,0.245075737438045,50.7047213288734,49.0183539184818
12.2,1.766,1.18249706243673,0.245072659292074,52.6789779066649,49.0181658127289
12.2,1.864,1.21568237330105,0.245069792520037,54.6129090177978,49.0179962289678
12.2,1.962,1.2477606636925,0.245067119252702,56.5210360493306,49.0178423903148
12.2,2.06,1.27878236620592,0.245064623602092,58.4156534009007,49.0177019457337
12.2,2.158,1.30880837355328,0.245062291192313,60.3071674591446,49.0175729052158
12.2,2.256,1.3379064055235,0.245060108874944,62.2043943856554,49.0174535828364
12.2,2.354,1.36614808333703,0.245058064551527,64.11481567888,49.0173425478853
12.2,2.452,1.39360664089133,0.245056147057183,66.0447943582118,49.0172385835275
12.2,2.55,1.42035518373225,0.245054346078394,67.9997562224557,49.0171406521426
12.2,2.648,1.44646540386082,0.245052652089409,69.9843410287153,49.0170478664157
12.2,2.746,1.47200666434536,0.245051056298584,72.0025282301115,49.0169594652939
12.2,2.844,1.49704537761606,0.245049550599988,74.0577414380605,49.0168747940101
12.2,2.942,1.52164461256969,0.245048127527933,76.152935217105,49.0167932874865
12.2,3.04,1.54586387668151,0.245046780213392,78.2906672688016,49.016714456531
12.2,3.138,1.56975902942752,0.245045502341966,80.4731585580893,49.0166378763399
12.2,3.236,1.59338229212885,0.24504428811339,82.7023434964992,49.0165631769014
12.2,3.334,1.61678232676989,0.245043132202723,84.9799119234364,49.0164900349682
12.2,3.432,1.64000436248206,0.245042029723383,87.3073443149526,49.0164181673245
12.2,3.53,1.66309035336441,0.24504097619217,89.6859413916339,49.0163473251246
12.2,3.628,1.68607915529278,0.245039967496389,92.1168490855709,49.0162772891182
12.2,3.726,1.7090067125141,0.245038999863108,94.6010796533193,49.0162078656136
12.2,3.824,1.73190624728015,0.245038069830571,97.1395295806065,49.0161388830537
12.2,3.922,1.75480844767868,0.24503717422172,99.732994809527,49.0160701891039
12.2,4.02,1.77774165027919,0.245036310119768,102.382183725265,49.0160016481693
12.2,4.118,1.80073201531966,0.245035474845727,105.087728262991,49.0159331392706
12.2,4.216,1.82380369299446,0.245034665937801,107.850193433228,49.0158645542224
12.2,4.314,1.84697898002328,0.245033881132514,110.670085513025,49.0157957960672
12.2,4.412,1.87027846613507,0.245033118347469,113.547859108507,49.0157267777246
12.2,4.51,1.89372117042851,0.245032375665621,116.483923260157,49.0156574208242
12.2,4.608,1.91732466780055,0.245031651320929,119.478646733973,49.0155876546932
12.2,4.706,1.94110520579226,0.245030943685306,122.532362618428,49.0155174154781
12.2,4.804,1.96507781230318,0.24503025125673,125.645372327973,49.0154466453784
12.2,4.902,1.98925639468724,0.245029572648431,128.817949097913,49.0153752919791
12.2,5,2.01365383077478,0.24502890657906,132.050341042264,49.0153033076651
12.3,0.1,0.276486308474234,0.244096690528105,2.69526019691063,49.2792188579945
12.3,0.198,0.424454196849884,0.243985808206959,4.74274087863714,49.2788438089941
12.3,0.296,0.529759818974819,0.243912823740326,7.81510925988045,49.2782836146032
12.3,0.394,0.601219921870177,0.243870398598335,11.5496551696462,49.2776076332169
12.3,0.492,0.655820449419252,0.243844618332983,15.5998530981177,49.2768821283526
12.3,0.59,0.702826887960445,0.243827634467786,19.6940545818936,49.2761590453364
12.3,0.688,0.746557512980682,0.243815498275147,23.6523577654311,49.2754727854606
12.3,0.786,0.788906389821429,0.243806189749561,27.3758584803514,49.2748422614211
12.3,0.884,0.830617220060837,0.243798631797405,30.8251299092848,49.2742750124929
12.3,0.982,0.871891864761607,0.243792225186153,33.998868343621,49.2737712879454
12.3,1.08,0.912687613926757,0.24378662332141,36.9172478522325,49.2733272300069
12.3,1.178,0.952866313408105,0.24378161829928,39.6106181454376,49.272937035089
12.3,1.276,0.992269512357846,0.24377708072057,42.1125629232243,49.2725942811877
12.3,1.374,1.03075493159972,0.243772926711759,44.4560135842833,49.2722926710305
12.3,1.472,1.06821211309219,0.243769099323354,46.6713114238003,49.2720264026279
12.3,1.57,1.10456682414204,0.243765557811561,48.785427053332,49.271790318538
12.3,1.668,1.13977957606708,0.243762271371462,50.8218222575391,49.2715799322827
12.3,1.766,1.17384132783777,0.243759215439408,52.8006398319159,49.2713913920465
12.3,1.864,1.20676813312218,0.243756369500451,54.739038783668,49.2712214165782
12.3,1.962,1.23859571033464,0.243753715784965,56.6515740409006,49.2710672225824
12.3,2.06,1.26937444625893,0.243751238492117,58.5505684021317,49.2709264535938
12.3,2.158,1.29916506288949,0.243748923324794,60.4464522930239,49.2707971150083
12.3,2.256,1.32803501317518,0.243746757207379,62.3480622417361,49.2706775170077
12.3,2.354,1.35605558051803,0.243744728109576,64.2628970308295,49.2705662255777
12.3,2.452,1.38329961129017,0.243742824930764,66.1973343805163,49.2704620210729
12.3,2.55,1.40983979133462,0.243741037418163,68.1568126256767,49.2703638634764
12.3,2.648,1.43574737488736,0.243739356103442,70.1459822438679,49.2702708634241
12.3,2.746,1.4610912803091,0.243737772249174,72.1688318834296,49.2701822581052
12.3,2.844,1.48593747694493,0.243736277800509,74.2287930670286,49.2700973912402
12.3,2.942,1.51034859866425,0.243734865339782,76.3288271869597,49.2700156964462
12.3,3.04,1.53438373066465,0.243733528043004,78.4714978557643,49.2699366834011
12.3,3.138,1.55809832618274,0.243732259637918,80.6590311714835,49.2698599263198
12.3,3.236,1.58154421851398,0.243731054363619,82.8933660167889,49.2697850543362
12.3,3.334,1.60476970113639,0.243729906931856,85.1761961372424,49.269711743456
12.3,3.432,1.62781965483043,0.243728812490194,87.5090054314042,49.2696397098094
12.3,3.53,1.65073570562919,0.243727766587179,89.8930976271186,49.2695687039756
12.3,3.628,1.67355640138164,0.243726765139592,92.3296213061628,49.2694985061981
12.3,3.726,1.69631739782915,0.24372580440185,94.819591065983,49.2694289223376
12.3,3.824,1.71905164753172,0.243724880937554,97.3639054657661,49.2693597804406
12.3,3.922,1.7417895868651,0.243723991593147,99.9633622888144,49.2692909278208
12.3,4.02,1.7645593177552,0.243723133473612,102.618671559271,49.26922222857
12.3,4.118,1.78738678191324,0.243722303920128,105.330466674681,49.2691535614293
12.3,4.216,1.81029592615964,0.243721500489575,108.09931395336,49.2690848179635
12.3,4.314,1.83330885803707,0.243720720935778,110.925720844494,49.2690159009911
12.3,4.412,1.85644599136142,0.243719963192367,113.810143007014,49.2689467232304
12.3,4.51,1.87972618168232,0.243719225357145,116.752990428973,49.26887720613
12.3,4.608,1.90316685185177,0.243718505677835,119.754632730936,49.2688072788538
12.3,4.706,1.92678410805424,0.243717802539111,122.815403773557,49.2687368774008
12.3,4.804,1.9505928467517,0.243717114450785,125.935605670338,49.268665943837
12.3,4.902,1.97460685305731,0.243716440037071,129.115512290573,49.2685944256261
12.3,5,1.99883889108213,0.243715778026814,132.355372324274,49.2685222750432
12.4,0.1,0.274488439347064,0.242794683458408,2.70241366615839,49.5180963640819
12.4,0.198,0.421392226224443,0.242684601141817,4.75532960117901,49.5177203198448
12.4,0.296,0.52593979669943,0.242612140079252,7.83585445130799,49.5171586388146
12.4,0.394,0.596880105708822,0.242570019179436,11.5803156388262,49.5164808633588
12.4,0.492,0.651078099789926,0.242544424880297,15.641267975479,49.5157534327993
12.4,0.59,0.697734813510187,0.242527564816904,19.7463418214127,49.5150284303217
12.4,0.688,0.741139384826922,0.242515518238799,23.7151575197323,49.5143403485542
12.4,0.786,0.78317375110267,0.242506279336137,27.4485480570997,49.5137081504377
12.4,0.884,0.824577354650371,0.24249877852154,30.9069816814873,49.5131393953065
12.4,0.982,0.865551331828998,0.242492420704664,34.0891510109183,49.5126343331321
12.4,1.08,0.906053693868952,0.242486861672149,37.015283522229,49.5121890959336
12.4,1.178,0.945947436535141,0.242481894946427,39.715809403404,49.5117978647383
12.4,1.276,0.985075204908851,0.242477392022359,42.224401460548,49.5114542005089
12.4,1.374,1.02329555514414,0.242473269616886,44.5740784969847,49.5111517892648
12.4,1.472,1.06049854103567,0.242469471194204,46.7952623561901,49.5108848136187
12.4,1.57,1.09661012789229,0.242465956318934,48.9149952616796,49.5106481024397
12.4,1.668,1.13159075411531,0.242462694430005,50.9568013016422,49.5104371573397
12.4,1.766,1.16543108933928,0.242459661166372,52.9408767671132,49.5102481162769
12.4,1.864,1.1981467360208,0.242456836187846,54.884426240505,49.5100776892883
12.4,1.962,1.22977284843843,0.242454201879463,56.8020433115026,49.5099230856876
12.4,2.06,1.26035917743507,0.242451742579483,58.7060835132715,49.5097819427522
12.4,2.158,1.2899657701889,0.242449444117051,60.6070049807969,49.5096522605809
12.4,2.256,1.3186593913061,0.242447293531685,62.5136677184828,49.5095323448679
12.4,2.354,1.34651064111995,0.242445278898281,64.4335904320862,49.5094207577902
12.4,2.452,1.3735917016054,0.242443389212348,66.3731677872913,49.5093162764634
12.4,2.55,1.399974621971,0.242441614308901,68.3378525691592,49.509217858108
12.4,2.648,1.4257300533345,0.242439944799712,70.3323076125474,49.5091246109978
12.4,2.746,1.45092634768571,0.242438372020363,72.3605321649305,49.5090357702956
12.4,2.844,1.4756289461178,0.242436887982477,74.4259668680444,49.5089506779791
12.4,2.942,1.49989999240405,0.242435485328861,76.5315809842647,49.5088687661605
12.4,3.04,1.52379811891079,0.2424341572905,78.679944939413,49.5087895432154
12.4,3.138,1.5473783617989,0.242432897645097,80.8732907481023,49.5087125822278
12.4,3.236,1.57069217114751,0.242431700677127,83.1135624464899,49.5086375113461
12.4,3.334,1.59378748896456,0.242430561139565,85.4024582823252,49.5085640057155
12.4,3.432,1.61670887409936,0.242429474217432,87.741466098813,49.5084917807121
12.4,3.53,1.63949765797721,0.242428435493308,90.1318930897446,49.5084205862524
12.4,3.628,1.66219211899799,0.242427440914912,92.5748908906328,49.5083502019962
12.4,3.726,1.6848276665377,0.242426486764802,95.0714767966744,49.5082804332884
12.4,3.824,1.70743702791322,0.242425569632189,97.6225517565033,49.5082111077187
12.4,3.922,1.73005043354467,0.242424686386836,100.228915675119,49.5081420721951
12.4,4.02,1.75269579698719,0.242423834154982,102.891280465198,49.5080731904484
12.4,4.118,1.77539888759603,0.242423010297192,105.610281209235,49.5080043408975
12.4,4.216,1.79818349440934,0.242422212388045,108.386485732283,49.507935414819
12.4,4.314,1.82107158044359,0.242421438197534,111.220402833867,49.5078663147733
12.4,4.412,1.84408342704321,0.24242068567408,114.112489385665,49.5077969532469
12.4,4.51,1.86723776824829,0.242419952929023,117.063156467156,49.5077272514796
12.4,4.608,1.89055191537082,0.242419238222491,120.072774683092,49.5076571384471
12.4,4.706,1.91404187212459,0.242418539950535,123.141678783328,49.5075865499782
12.4,4.804,1.93772244075454,0.242417856633415,126.270171686235,49.5075154279852
12.4,4.902,1.96160731967177,0.242417186904943,129.45852799096,49.5074437197922
12.4,5,1.98570919313137,0.242416529502799,132.706997050496,49.5073713775473
12.5,0.1,0.272530926808271,0.241505390655605,2.71176728853867,49.7781851648397
12.5,0.198,0.418399078515245,0.241396112611392,4.77178947487951,49.7778078191583
12.5,0.296,0.522228401677058,0.241324160116178,7.86297805008591,49.7772441941514
12.5,0.394,0.592678139829536,0.241282328692288,11.6204018676021,49.7765640728119
12.5,0.492,0.646491736010373,0.241256909480214,15.6954131838994,49.7758341243779
12.5,0.59,0.692809032080376,0.241240165514228,19.8146995017248,49.7751066122994
12.5,0.688,0.735892461466433,0.241228202963103,23.7972566158773,49.774416148612
12.5,0.786,0.777613244044086,0.241219029461042,27.5435740451189,49.7737817619241
12.5,0.884,0.818707305440399,0.241211582452217,31.0139830139119,49.7732110377672
12.5,0.982,0.859375407431402,0.241205270695321,34.2071714720194,49.7727042270056
12.5,1.08,0.899576408433415,0.241199752176641,37.1434368163938,49.77225744829
12.5,1.178,0.939174455407424,0.241194821731832,39.8533145108103,49.7718648625202
12.5,1.276,0.978013225425787,0.241190351678762,42.3705938908384,49.7715200083797
12.5,1.374,1.01595201680812,0.241186259279903,44.7284080456432,49.7712165500374
12.5,1.472,1.05288129453133,0.241182488384513,46.9572841280653,49.7709486499719
12.5,1.57,1.08872712651329,0.241178998847177,49.0843579800171,49.7707111191532
12.5,1.668,1.12344979505847,0.241175760338538,51.1332351340265,49.770499443622
12.5,1.766,1.15703961269373,0.241172748691875,53.1241818079201,49.7703097479671
12.5,1.864,1.1895116791054,0.241169943735798,55.0744621552805,49.7701387308359
12.5,1.962,1.2209005484351,0.241167328005393,56.998720298352,49.7699835918807
12.5,2.06,1.25125531366255,0.241164885974158,58.9093545547235,49.7698419601989
12.5,2.158,1.28063533743265,0.24116260359404,60.8168592746608,49.7697118289652
12.5,2.256,1.30910669650833,0.241160468016438,62.7301251445756,49.7695914980075
12.5,2.354,1.33673931693912,0.241158467418281,64.6566969080246,49.7694795245247
12.5,2.452,1.36360473160016,0.241156590888096,66.602991376413,49.7693746813979
12.5,2.55,1.3897743733087,0.241154828345613,68.574480219098,49.7692759222374
12.5,2.648,1.41531831390938,0.241153170479665,70.5758424198317,49.7691823522291
12.5,2.746,1.44030436534302,0.241151608695846,72.6110910771011,49.7690932038875
12.5,2.844,1.46479746832686,0.241150135069327,74.683678749272,49.7690078169117
12.5,2.942,1.48885930522598,0.241148742300538,76.7965849829997,49.7689256214477
12.5,3.04,1.51254808448974,0.241147423672693,78.9523891072292,49.7688461241687
12.5,3.138,1.53591845389118,0.241146173010804,81.1533308677805,49.7687688966802
12.5,3.236,1.55902150841234,0.241144984642204,83.4013610347427,49.7686935658432
12.5,3.334,1.58190486589055,0.241143853358685,85.6981837386224,49.7686198056779
12.5,3.432,1.60461278954565,0.241142774380434,88.04529197674,49.7685473305747
12.5,3.53,1.62718634138015,0.241141743321906,90.4439974714031,49.7684758895844
12.5,3.628,1.64966355434039,0.241140756159719,92.8954558479341,49.7684052616034
12.5,3.726,1.67207961420656,0.241139809202654,95.4006879261121,49.7683352513028
12.5,3.824,1.69446704458708,0.241138899063727,97.9605977762417,49.768265685675
12.5,3.922,1.71685589025809,0.241138022634335,100.575988075077,49.7681964110981
12.5,4.02,1.73927389552012,0.241137177060386,103.247573202335,49.7681272908308
12.5,4.118,1.76174667533136,0.241136359720353,105.975990441489,49.7680582028712
12.5,4.216,1.78429787779546,0.241135568205126,108.761809585667,49.7679890381192
12.5,4.314,1.8069493371902,0.241134800299578,111.605541198071,49.7679196987978
12.5,4.412,1.82972121716958,0.241134053965711,114.507643734243,49.7678500970905
12.5,4.51,1.85263214409367,0.241133327327275,117.468529698958,49.7677801539641
12.5,4.608,1.87569933066751,0.241132618655754,120.488570982118,49.7677097981486
12.5,4.706,1.89893869022505,0.241131926357596,123.568103494575,49.7676389652506
12.5,4.804,1.92236494209559,0.241131248962591,126.707431205486,49.767567596981
12.5,4.902,1.94599170855078,0.241130585113299,129.906829666734,49.7674956404814
12.5,5,1.96983160386236,0.241129933555434,133.166549096639,49.7674230477346
12.6,0.1,0.270596128238625,0.240229400567788,2.71878370803276,50.0345084692512
12.6,0.198,0.415431897653171,0.240120944581922,4.78413671088115,50.0341301473781
12.6,0.296,0.518563591683912,0.240049502213578,7.8833249173559,50.0335650642002
12.6,0.394,0.588546933505445,0.240007957583889,11.650473172765,50.0328831831785
12.6,0.492,0.642001177657843,0.2399827106714,15.7360316811139,50.0321513459987
12.6,0.59,0.688005551362558,0.23996608060536,19.8659806357512,50.0314219513284
12.6,0.688,0.73079661266785,0.239954200424695,23.8588472574936,50.0307297007815
12.6,0.786,0.772235482147859,0.239945091061595,27.614863330163,50.0300936722381
12.6,0.884,0.813055000028025,0.239937696869177,31.0942572154271,50.0295214708946
12.6,0.982,0.853455865146888,0.239931430366433,34.2957133039361,50.0290133482953
12.6,1.08,0.893398021417682,0.239925951676373,37.239581404641,50.0285654130713
12.6,1.178,0.932746958299308,0.239921056902559,39.9564759312116,50.0281718110296
12.6,1.276,0.97134754319406,0.239916619152368,42.4802736229007,50.0278260641442
12.6,1.374,1.00905994937609,0.239912556208398,44.8441932976081,50.0275218201951
12.6,1.472,1.04577516435751,0.23990881228531,47.0788411083421,50.0272532265586
12.6,1.57,1.08141945119793,0.239905347512223,49.211423130196,50.0270150807778
12.6,1.668,1.11595301183485,0.239902131779287,51.2656059980461,50.0268028572124
12.6,1.766,1.14936586243554,0.239899141104441,53.2617083927792,50.0266126704216
12.6,1.864,1.18167264744947,0.239896355477451,55.2170391627959,50.0264412105085
12.6,1.962,1.21290735693257,0.239893757577448,57.1462803445414,50.0262856698774
12.6,2.06,1.24311845224026,0.239891332008507,59.0618623570682,50.0261436714885
12.6,2.158,1.27236462947885,0.239889064841795,60.9743067237171,50.0260132033219
12.6,2.256,1.3007112887528,0.239886943337902,62.8925271526313,50.0258925608045
12.6,2.354,1.32822768748338,0.239884955773812,64.8240879247091,50.0257802973999
12.6,2.452,1.35498471069127,0.239883091329666,66.7754224685562,50.0256751828129
12.6,2.55,1.38105317259728,0.23988134000897,68.7520166237218,50.0255761679444
12.6,2.648,1.40650256092696,0.239879692577043,70.7585614917872,50.0254823556638
12.6,2.746,1.43140014075816,0.239878140509204,72.7990805649584,50.0253929764989
12.6,2.844,1.45581034420154,0.239876675944103,74.8770353439346,50.025307368439
12.6,2.942,1.47979438301316,0.239875291639903,76.9954130929286,50.0252249601548
12.6,3.04,1.50341003191073,0.239873980932272,79.156799822137,50.0251452570421
12.6,3.138,1.52671154013211,0.239872737693865,81.3634410793187,50.0250678295975
12.6,3.236,1.54974963730079,0.239871556295262,83.6172926882244,50.0249923037156
12.6,3.334,1.57257160687491,0.239870431567514,85.9200631943668,50.0249183525727
12.6,3.432,1.59522140641468,0.239869358766447,88.2732494633569,50.0248456898197
